,USA,RUS,JPN,IND,CHN,COL,MEX,UKR,BRA,PER,ITA,SWE,ESP,NLD,DEU,CHL,MYS,CAN,GBR,FRA,BEL,AUS,PAK,DNK,NZL,TZA,SSD,NER,UGA,ISL,GHA,NGA,STP,BLR,SOM,CRI,ZMB,DMA,SMR,MDV,SAU,UZB,TCD,CMR,KAZ,AND,VCT,KGZ,MNE,MRT,NAM,BIH,IRN,CHE,AZE,FJI,OMN,PRY,COG,TUN,SYR,BGD,POL,DZA,ISR,MCO,BHR,GUY,SLE,TTO,BRB,CIV,CPV,MLI,CAF,AFG,BWA,ARM,ZAF,PRT,ARG,MOZ,GNQ,MDA,PAN,EST,MMR,BFA,BGR,CUB,LVA,TGO,FIN,PHL,LAO,AUT,GTM,ZWE,TWN,BLZ,ERI,SDN,SVK,MAR,VEN,MWI,MUS,VNM,GMB,BOL,ALB,GAB,NOR,SRB,IDN,HRV,QAT,ETH,BHS,HUN,SYC,HND,GRC,GRD,LBY,BEN,KEN,JOR,NPL,KWT,ATG,MLT,TLS,RWA,HTI,BTN,MDG,JAM,KOR,GEO,BDI,URY,GIN,LTU,LBR,LBN,CZE,ARE,SVN,DJI,LKA,KHM,COD,DOM,CYP,PNG,BRN,SWZ,KNA,LUX,SUR,THA,LIE,GNB,LCA,SLV,MNG,EGY,AGO,IRL,ROU,KOS,TUR,SGP,SEN,ECU,NIC,MKD,YEM,IRQ
2020-05-11,1348816,221344,15847,70768,84011,11613,36327,15648,169594,68822,219814,26670,227436,42987,172576,30063,6726,71886,224332,178719,53449,6970,32081,10711,1497,509,156,832,121,1801,4700,4641,208,23906,1089,801,267,16,637,897,41014,2486,322,2689,5207,755,17,1016,324,8,16,2141,109286,30344,2589,18,3573,724,333,1032,47,15691,16326,5891,16427,96,5236,109,338,116,84,1730,260,712,143,4664,24,3392,10652,27679,6278,103,439,4995,8616,1741,180,760,1990,1783,946,181,5984,11086,19,15882,1114,36,440,18,39,1365,1457,6281,422,57,332,288,22,2831,872,802,8132,10176,14265,2196,23623,250,93,3284,11,2100,2726,21,64,319,700,562,134,9286,25,503,24,285,151,11,186,505,10936,638,15,711,2146,1479,204,859,8176,18878,1460,1227,869,122,1024,10634,898,8,141,175,15,3888,10,3015,83,761,18,958,42,9746,45,23135,15588,884,139771,23822,1886,29509,16,1664,56,2818
2020-05-12,1370969,232243,15968,74292,84018,12272,38324,16023,178214,72059,221216,27272,228030,43183,173171,31721,6742,73083,227741,179472,53779,6980,34336,10789,1497,509,194,854,129,1801,5127,4787,208,24873,1170,804,441,16,647,904,42925,2519,357,2689,5279,758,17,1037,324,9,16,2158,110767,30380,2693,18,3721,737,333,1032,47,16660,16921,6067,16450,96,5531,113,338,116,85,1857,267,730,143,4967,24,3538,11350,27913,6563,104,439,5154,8783,1746,180,766,2023,1804,950,199,6003,11350,19,15961,1199,36,440,18,39,1526,1465,6418,423,57,332,288,22,2964,876,863,8157,10243,14749,2207,25149,261,93,3313,11,2080,2744,21,64,327,715,576,217,10277,25,506,24,286,182,11,186,507,10962,642,15,717,2298,1488,211,870,8221,19661,1461,1256,889,122,1102,10900,901,8,141,184,15,3894,10,3017,83,820,18,998,42,10093,45,23242,15778,919,141475,24671,1995,30419,25,1674,65,2913
2020-05-13,1391858,242271,16049,78055,84024,12930,40186,16425,190137,76306,222104,27909,228691,43410,174098,34381,6779,74307,230985,179993,53981,6989,35298,10865,1497,509,203,860,139,1802,5408,4971,220,25825,1219,815,446,16,647,955,44830,2612,372,2800,5417,760,17,1044,324,15,16,2181,112725,30413,2758,18,4019,740,333,1032,48,17822,17204,6253,16489,96,5816,113,387,116,85,1912,289,758,143,4967,24,3718,12074,28132,6879,104,522,5406,8944,1751,181,773,2069,1810,951,219,6054,11618,19,15997,1342,37,440,18,39,1660,1469,6512,423,63,332,288,23,3148,880,1004,8175,10295,15438,2213,26539,263,94,3341,11,2255,2760,21,64,327,737,582,250,11028,25,508,24,287,209,15,212,509,10991,647,15,719,2374,1502,212,878,8269,20386,1463,1268,915,122,1169,11196,903,8,141,187,15,3904,10,3017,83,836,18,1037,42,10431,45,23401,16002,919,143114,25346,2105,30486,25,1694,70,3032
2020-05-14,1418585,252245,16120,81997,84029,13610,42595,16847,203165,80604,223096,28582,229540,43680,174478,37040,6819,75428,234440,180635,54288,7019,35788,10911,1498,509,203,876,160,1802,5530,5162,235,26772,1284,830,654,16,647,982,46869,2645,399,2954,5571,761,17,1082,324,20,16,2218,114533,30463,2879,18,4341,754,391,1032,48,18863,17615,6442,16511,96,6198,113,408,116,85,1971,315,779,143,5339,24,3860,12739,28319,7134,115,583,5553,9118,1758,181,773,2100,1830,962,238,6145,11876,19,16058,1518,37,440,18,39,1818,1477,6607,455,63,332,312,23,3372,898,1104,8196,10374,16006,2221,28272,272,96,3380,11,2318,2770,21,64,339,758,586,249,11975,25,522,24,287,219,20,230,509,11018,667,15,724,2473,1511,213,886,8351,21084,1464,1284,925,122,1242,11320,905,8,141,187,15,3915,10,3018,83,913,18,1112,98,10829,48,23827,16247,944,144749,26098,2189,30502,25,1723,85,3143
2020-05-15,1443776,262843,16203,85784,84038,14216,45032,17330,220291,84495,223885,29207,230183,43880,175233,39542,6855,76691,238004,181148,54644,7035,38799,10989,1498,509,236,885,203,1802,5638,5450,235,27730,1284,843,654,16,647,1031,49176,2686,428,3105,5689,761,17,1111,324,29,16,2236,116635,30514,2980,18,4625,759,391,1035,50,20065,18016,6629,16523,96,6583,116,447,116,85,2017,326,806,301,6053,24,4044,13524,28583,7479,119,594,5745,9268,1766,182,780,2138,1840,970,263,6228,12091,19,16109,1643,42,440,18,39,1964,1480,6652,459,63,332,314,23,3577,916,1209,8219,10438,16496,2222,29425,287,96,3417,11,2460,2810,22,64,339,781,596,267,12860,25,532,24,287,234,21,238,511,11037,671,15,732,2473,1521,215,891,8406,21831,1465,1309,935,122,1298,11739,907,8,141,190,15,3923,10,3025,83,913,18,1210,98,11228,48,23956,16437,944,146457,26891,2310,31467,25,1740,106,3193
2020-05-16,1468909,272043,16237,90648,84044,14939,47144,17858,233511,88541,224760,29677,230698,44070,175752,41428,6872,77871,241461,181563,54989,7044,38799,11056,1499,509,236,889,227,1802,5735,5621,235,28681,1357,853,679,16,652,1078,52016,2738,474,3105,5850,761,17,1117,324,40,16,2267,118392,30572,3138,18,5029,778,391,1037,51,20995,18257,6821,16528,96,6747,117,462,116,86,2061,328,835,327,6402,24,4283,14355,28810,7805,129,594,5934,9449,1770,182,782,2175,1862,997,298,6286,12305,19,16201,1763,42,440,18,39,1964,1493,6741,504,65,332,318,23,3826,933,1320,8237,10496,17025,2224,30972,306,96,3473,11,2565,2819,22,65,339,830,607,291,13802,25,546,24,289,273,21,283,517,11050,683,15,733,2658,1536,219,902,8455,22627,1465,1331,960,122,1455,12110,910,8,141,202,15,3930,10,3025,83,969,18,1265,135,11719,48,24048,16704,944,148067,27356,2429,32763,25,1762,122,3260
2020-05-17,1488415,281752,16285,95698,84054,15574,49219,18291,241080,92273,225435,30143,230698,44195,176369,43781,6894,78992,244995,181703,55280,7054,40151,11125,1499,509,290,904,227,1802,5735,5959,235,29650,1421,863,753,16,652,1094,54752,2753,503,3105,6157,761,17,1138,324,62,16,2290,120198,30587,3274,18,5186,786,391,1037,58,22268,18529,7019,16543,96,6956,117,505,116,88,2109,328,860,327,6635,25,4472,15515,29036,8068,137,594,6060,9606,1774,184,796,2211,1872,1008,301,6347,12513,19,16242,1763,44,440,18,39,2289,1494,6870,541,70,332,320,23,4088,946,1320,8249,10610,17514,2226,32604,317,96,3509,11,2646,2834,22,65,339,887,613,295,14850,25,553,24,292,310,21,304,520,11065,695,23,734,2658,1545,223,911,8475,23358,1466,1401,981,122,1455,12314,914,8,141,203,15,3945,10,3028,83,990,18,1338,136,12229,48,24112,16871,955,149435,28038,2480,33182,25,1792,128,3404
2020-05-18,1509914,290678,16305,100328,84063,16295,51633,18616,255368,94933,225886,30377,231606,44341,176551,46059,6941,80033,247709,182147,55559,7068,42125,11166,1499,509,290,909,248,1802,5735,6175,246,30572,1455,866,761,16,668,1106,57345,2791,519,3529,6751,761,17,1216,324,81,16,2304,122492,30597,3387,18,5379,788,412,1043,58,23870,18885,7201,16570,97,7184,124,519,116,88,2119,328,874,327,7072,25,4823,16433,29209,8371,145,719,6138,9726,1784,191,796,2235,1881,1009,330,6380,12718,19,16269,1912,46,440,18,39,2591,1495,6952,618,70,332,324,24,4263,948,1432,8257,10699,18010,2228,33969,352,96,3535,11,2798,2836,22,65,339,912,629,375,15691,25,558,24,297,358,21,322,520,11078,701,42,737,2796,1551,226,931,8586,24190,1466,1518,992,122,1538,12725,916,8,141,205,15,3947,11,3031,83,1032,18,1413,140,12764,50,24200,17036,955,150593,28343,2544,33582,25,1817,130,3554
2020-05-19,1530025,299941,16367,106475,84063,16935,54346,18876,271885,99483,226699,30799,232037,44449,177778,49579,6978,81183,250138,182648,55791,7072,43966,11242,1503,509,290,914,260,1802,6096,6401,251,31508,1502,882,772,16,668,1143,59854,2855,545,3529,6751,761,17,1243,324,131,16,2321,124603,30618,3518,18,5671,829,420,1044,58,25121,19268,7377,16592,97,7532,125,534,116,90,2153,335,901,366,7655,25,5041,17200,29432,8809,146,825,6340,9867,1791,193,796,2259,1887,1012,338,6399,12942,19,16321,2133,46,440,18,39,2591,1495,7023,749,70,332,324,24,4481,949,1502,8267,10733,18496,2232,35606,365,96,3556,11,2955,2840,22,68,130,963,649,402,16764,25,569,24,308,456,21,326,520,11110,707,42,738,2863,1559,229,954,8647,25063,1467,1618,1027,122,1629,13223,917,8,141,208,15,3958,11,3033,83,1038,18,1498,140,13484,52,24251,17191,989,151615,28794,2617,34151,254,1839,167,3611
2020-05-20,1553139,308705,16367,112028,84063,17687,56594,19230,294624,104020,227364,31523,232555,44647,178473,53617,7009,82488,249619,183129,55983,7081,45898,11315,1503,509,290,920,264,1803,6269,6677,251,32426,1573,897,832,16,668,1186,62545,2939,565,3733,6969,762,18,1270,324,141,16,2338,126949,30658,3631,18,6043,833,420,1045,58,26738,19739,7542,16607,97,7888,125,570,116,90,2231,349,931,418,8145,25,5271,18003,29660,9283,156,890,6553,9977,1794,199,809,2292,1900,1016,340,6443,13221,19,16353,2265,48,440,18,39,2728,1496,7133,824,71,332,324,24,4919,964,1567,8281,10833,19189,2234,37097,389,97,3598,11,2955,2850,22,69,130,1029,672,427,17568,25,584,24,314,533,21,371,529,11122,713,42,746,2863,1580,233,961,8721,26004,1468,1828,1028,122,1731,13477,918,8,141,217,15,3971,11,3034,83,1089,18,1571,140,14229,52,24315,17387,989,152587,29364,2714,34854,254,1858,180,3724
2020-05-21,1578654,317554,16424,118226,84063,18330,59567,19706,312761,108769,228006,32172,233037,44900,179021,57581,7059,83650,252246,183396,56235,7095,48091,11380,1504,509,481,924,160,1803,6269,7016,251,33371,1594,903,866,16,670,1216,65077,2964,588,4288,7234,762,18,1313,324,173,18,2350,129341,30694,3749,18,6370,836,469,1046,58,28511,20143,7728,16624,97,8174,127,585,116,90,2301,356,947,436,8676,29,5606,19137,29912,9931,162,903,6704,10116,1800,199,812,2331,1908,1025,354,6493,13434,19,16404,2512,51,440,18,39,3138,1502,7211,882,72,332,324,24,5187,969,1567,8309,10919,20162,2237,38651,399,97,3641,11,3204,2853,22,71,135,1109,684,457,18609,25,599,24,320,596,21,405,534,11142,721,42,749,3067,1592,238,1024,8754,26898,1468,2047,1055,123,1835,13657,922,8,141,220,15,3980,11,3037,83,1109,18,1640,140,15003,58,24391,17585,1003,153548,29812,2812,35306,279,1898,193,3877
2020-05-22,1602534,326448,16513,124794,84081,19131,62527,20148,334568,111698,228658,32809,234824,45088,179710,61857,7137,84814,255544,183813,56511,7099,50694,11428,1504,509,563,937,175,1803,6486,7261,251,34303,1594,911,920,16,672,1274,67719,3028,611,4400,7919,762,18,1350,324,200,19,2372,131652,30707,3855,18,6794,838,469,1048,59,30205,20619,7918,16643,97,8414,127,606,116,90,2341,362,969,479,9216,30,5928,20125,30200,10649,164,960,6847,10267,1807,199,814,2372,1916,1030,363,6537,13597,19,16436,2743,51,441,18,39,3138,1503,7332,944,82,332,324,25,5579,981,1728,8332,11024,20796,2243,40481,433,97,3678,11,3477,2873,22,72,135,1161,700,516,19564,25,600,24,321,663,21,448,544,11165,723,42,753,3067,1598,240,1086,8813,27892,1468,2270,1068,123,1945,13989,923,8,141,225,15,3981,11,3037,83,1114,18,1725,141,15786,60,24506,17712,1004,154500,30426,2909,35828,279,1921,205,3964
2020-05-23,1623750,335882,16536,131423,84084,20177,65856,20580,351565,115754,229327,33188,235290,45265,179986,65393,7185,85823,258504,184040,56810,7114,52437,11487,1504,509,655,943,198,1804,6617,7526,251,35244,1594,918,920,16,672,1313,70161,3115,648,4400,7919,762,18,1365,324,227,20,2391,133521,30725,3982,18,7257,850,487,1048,70,32078,20931,8113,16648,98,8802,127,621,116,92,2366,371,1015,552,9952,30,6302,21343,30471,11353,168,960,6994,10577,1821,201,814,2408,1931,1046,373,6568,13777,19,16486,3054,56,441,18,39,3378,1504,7406,1010,82,332,325,25,5915,989,1934,8346,11092,21745,2243,42213,494,100,3713,11,3477,2876,22,75,135,1192,704,584,20464,25,609,24,325,734,24,488,550,11190,728,42,764,3176,1612,249,1097,8890,28704,1468,2270,1089,124,2025,14422,927,8,141,238,15,3990,11,3040,83,1114,18,1819,141,16513,61,24582,17857,1025,155686,31068,2976,36258,279,1941,212,4272
2020-05-24,1644755,344481,16550,138536,84095,21175,68620,20986,366033,119959,229858,33459,235772,45437,180328,69102,7245,86749,260916,184259,57092,7114,54601,11559,1504,509,655,945,198,1804,6683,7839,251,36198,1594,930,920,16,672,1371,72560,3164,675,4890,8531,762,18,1403,324,237,21,2401,135701,30736,4122,18,7770,862,487,1051,86,33610,21326,8306,16661,98,9138,135,707,116,92,2376,380,1030,604,10668,35,6661,22583,30623,12076,194,960,7093,10926,1823,201,814,2427,1941,1047,381,6579,14035,19,16503,3424,56,441,18,39,3634,1509,7433,1121,83,334,325,25,6263,998,1934,8352,11159,22271,2244,43714,582,100,3741,11,3950,2878,22,75,191,1214,708,603,21302,25,610,24,327,812,24,527,552,11206,730,42,769,3275,1618,255,1114,8955,29485,1468,2270,1141,124,2141,14801,927,8,141,250,15,3992,11,3040,83,1114,18,1915,141,17265,69,24639,18070,1032,156827,31616,3047,36756,279,1978,222,4469
2020-05-25,1663784,353427,16581,144950,84102,21981,71105,21245,378840,123979,230158,33843,235400,45647,180600,73997,7417,87697,262547,184584,57342,7126,56349,11586,1504,509,806,951,222,1804,6808,8068,299,37144,1689,951,920,16,672,1395,74795,3189,687,4890,8969,763,18,1433,324,262,21,2406,137724,30746,4271,18,7770,865,487,1051,106,35585,21631,8503,16683,98,9171,137,735,116,92,2423,390,1059,652,11180,35,7113,23615,30788,12628,209,1043,7147,11183,1824,203,832,2433,1947,1049,386,6599,14319,19,16539,3760,56,441,18,39,3826,1511,7532,1177,101,334,326,25,6660,1004,2135,8364,11193,22750,2244,45465,655,100,3756,11,4189,2882,23,75,191,1286,711,682,21967,25,611,24,336,865,27,542,556,11225,731,42,787,3275,1628,265,1119,9002,30307,1469,2468,1182,124,2297,15073,935,8,141,256,15,3993,11,3042,83,1178,18,1983,141,17967,70,24698,18283,1038,157814,31960,3130,37355,279,1999,233,4632
2020-05-26,1681654,362342,16623,150793,84103,23003,74560,21584,395167,129751,230555,34440,236259,45780,181200,77961,7604,88502,266599,184839,57455,7139,57705,11627,1504,509,806,952,253,1804,7117,8344,441,38059,1711,956,920,16,672,1438,76726,3290,700,5436,8969,763,18,1468,324,268,21,2416,139511,30761,4403,18,8118,877,487,1051,121,36751,22074,8697,16733,98,9366,139,754,116,92,2477,390,1077,671,11917,35,7402,24264,31007,13228,213,1043,7305,11447,1834,206,832,2443,1963,1053,391,6628,14669,19,16557,3954,56,441,18,39,3976,1513,7577,1211,101,334,327,25,7136,1029,2238,8383,11227,23165,2244,47207,701,100,3771,11,4401,2889,23,77,208,1348,718,772,22575,25,611,24,339,958,27,586,564,11265,732,42,789,3275,1632,265,1140,9050,31086,1469,2468,1319,124,2403,15264,937,8,141,261,15,3995,11,3045,83,1178,18,2042,141,18756,70,24735,18429,1038,158762,32343,3161,37355,759,2014,249,4848
2020-05-27,1700902,370680,16651,158086,84106,24104,78023,21905,415366,135905,231139,35088,236259,45970,181524,82289,7619,89380,268619,185012,57592,7150,59151,11680,1504,509,994,952,281,1805,7303,8733,443,38956,1731,984,1057,16,672,1457,78541,3369,715,5436,9304,763,18,1520,324,292,22,2435,141591,30776,4568,18,8373,884,571,1051,121,38292,22473,8857,16773,98,9692,139,782,116,92,2556,390,1116,702,12465,35,7774,25937,31292,13933,227,1043,7537,11728,1840,206,845,2460,1974,1057,395,6692,15049,19,16591,4145,132,441,18,39,4146,1515,7601,1245,101,334,327,25,7768,1050,2319,8401,11275,23851,2244,48947,731,100,3793,11,4640,2903,23,99,210,1471,720,886,23267,25,612,24,346,1063,28,612,569,11344,735,42,803,3275,1640,266,1161,9086,31969,1471,2697,1469,124,2546,15723,939,8,141,272,15,4001,12,3054,83,1195,18,2109,148,19666,71,24803,18594,1047,159797,32876,3253,38103,759,2039,255,5135
2020-05-28,1722837,379051,16588,165386,84106,24141,81400,22382,443703,141779,231732,35727,237906,46152,182196,86943,7629,90219,270508,188355,57849,7165,61227,11712,1504,509,994,955,317,1805,7303,8915,458,39858,1828,1000,1057,16,672,1513,80185,3444,726,5436,9576,763,25,1594,324,346,22,2462,143849,30796,4759,18,9009,900,571,1068,122,40321,22825,8997,16850,98,10052,150,812,116,92,2641,390,1194,755,13102,35,8216,27403,31596,14702,233,1043,7725,12131,1851,206,847,2477,1983,1061,422,6743,15588,19,16628,4348,149,441,18,39,4346,1520,7643,1325,203,334,327,25,8387,1076,2431,8411,11300,24538,2245,50914,831,101,3816,11,4752,2906,23,105,210,1618,728,1042,24112,25,616,24,349,1174,31,656,569,11402,738,42,811,3553,1649,266,1168,9140,32532,1473,2914,1530,124,2660,16068,939,8,141,279,15,4008,12,3065,83,1195,18,2194,161,20793,74,24841,18791,1048,160979,33249,3348,38471,759,2077,278,5457
2020-05-29,1747538,387623,16661,173491,84123,25406,84627,22811,470593,141779,232248,36476,238564,46328,182922,90638,7732,91054,272607,188949,58061,7184,64028,11793,1504,509,994,955,329,1805,7616,9302,463,40764,1828,1022,1057,16,687,1591,81766,3468,759,5436,9932,764,26,1662,324,423,23,2485,146668,30828,4989,18,9820,917,571,1071,122,42844,23155,9134,16963,98,10449,150,829,116,92,2750,405,1226,874,13745,35,8676,29240,31946,15419,234,1306,7896,12531,1859,207,847,2485,2005,1064,428,6776,16634,19,16655,4607,149,442,18,39,4346,1520,7714,1370,273,335,328,25,8731,1099,2613,8422,11354,25216,2245,52907,968,102,3841,11,4752,2909,23,118,224,1745,730,1212,25184,25,616,24,355,1320,31,698,575,11441,746,42,816,3656,1654,269,1172,9196,33170,1473,2914,1558,124,2833,16531,941,8,141,279,15,4012,12,3076,83,1256,18,2278,179,22082,81,24876,18982,1048,162120,33860,3429,38571,759,2129,283,5873
2020-05-30,1772195,396575,16706,181827,84128,26734,87512,23204,502914,155671,232664,37113,239228,46460,183189,94858,7762,91805,274219,190743,58186,7192,66457,11833,1504,509,994,956,413,1806,7768,9855,479,41658,1916,1047,1057,16,687,1672,83384,3546,759,5904,10382,764,26,1722,324,483,23,2494,148950,30845,5246,18,10423,964,571,1076,122,44608,23571,9267,16992,99,10793,152,852,117,92,2799,421,1250,962,14529,35,8927,30967,32203,16214,244,1306,8098,13018,1865,224,847,2499,2025,1065,433,6826,17224,19,16685,4739,174,442,18,39,4521,1521,7780,1459,279,335,328,25,9592,1122,2655,8437,11381,25773,2246,55262,1063,102,3867,11,5094,2915,23,130,224,1888,734,1401,26192,25,618,24,359,1443,33,758,581,11468,757,63,821,3706,1662,273,1191,9230,33896,1473,3194,1620,125,2966,16908,941,8,141,283,15,4016,14,3077,83,1256,18,2395,179,23449,84,24929,19133,1064,163103,34366,3535,38571,759,2164,310,6179
2020-05-31,1792223,405843,16741,190609,84146,27219,90664,23672,516137,164476,232997,37542,239479,46645,183410,99688,7819,92488,276156,190975,58381,7202,69496,11869,1504,509,994,958,417,1806,8070,10162,483,42556,1976,1056,1057,16,687,1773,85261,3623,778,5904,10858,764,26,1748,324,530,24,2510,151466,30862,5494,18,11437,986,611,1077,122,47153,23786,9394,17079,99,11398,153,861,117,92,2833,435,1265,1011,15180,35,9282,32683,32500,16851,254,1306,8251,13463,1869,224,847,2513,2045,1066,442,6859,18086,19,16731,5087,178,442,18,39,4800,1521,7807,1510,284,335,328,25,9982,1137,2655,8440,11412,26473,2246,56910,1172,102,3876,11,5202,2917,23,156,232,1962,739,1572,27043,26,618,24,370,1584,43,771,586,11503,783,63,823,3706,1667,280,1220,9268,34557,1473,3354,1633,125,3070,17285,943,8,141,285,15,4018,23,3081,83,1256,18,2517,179,24985,86,24990,19257,1064,163942,34884,3645,39098,759,2226,323,6439
2020-06-01,1812568,414328,16778,198370,84154,29384,93435,24562,531286,170039,233197,37814,239638,46749,183594,105158,7857,93330,277736,191382,58517,7221,72460,11899,1504,509,994,958,457,1806,8070,10578,484,43403,2023,1084,1089,16,687,1829,87142,3702,790,6397,11308,765,26,1817,324,588,25,2524,154445,30871,5662,18,12223,995,611,1084,123,49534,24165,9513,17179,99,11871,153,865,117,92,2951,458,1315,1069,15836,38,9492,34357,32700,17415,254,1306,8360,13837,1870,228,847,2519,2083,1066,443,6885,18638,19,16733,5336,203,443,18,39,5026,1522,7833,1662,336,335,328,25,10531,1143,2655,8446,11430,26940,2246,58433,1257,102,3892,11,5362,2918,23,168,243,2021,746,1811,27762,26,619,24,377,1865,43,826,588,11541,794,63,825,3844,1671,288,1233,9302,35192,1473,3569,1643,125,3195,17572,944,8,141,293,15,4019,44,3082,83,1339,18,2582,185,26384,86,25062,19398,1064,164769,35292,3739,39098,759,2315,354,6868
2020-06-02,1833600,423186,16829,207191,84161,30593,97326,24895,562963,178165,233515,38589,239932,46852,183879,108686,7877,93991,279392,190603,58615,7229,76398,11934,1504,509,994,960,489,1806,8297,10819,484,44255,2089,1105,1089,18,687,1841,89011,3760,803,6585,11571,844,26,1845,324,668,25,2535,157562,30874,5935,18,12799,1013,611,1086,123,52445,24395,9626,17300,99,12311,153,896,117,92,3024,466,1351,1069,16578,40,10009,35812,32895,18319,307,1306,8548,14095,1870,232,881,2538,2092,1071,445,6887,18997,19,16759,5586,206,443,18,39,5173,1522,7866,1819,358,335,328,25,10991,1164,2803,8455,11454,27549,2246,60259,1344,102,3921,11,5527,2937,23,182,244,2093,755,2099,28649,26,620,24,384,2124,47,845,590,11590,796,63,826,3886,1676,296,1242,9364,35788,1475,3779,1683,125,3326,17752,949,8,141,294,15,4020,54,3083,83,1339,18,2653,185,27536,86,25066,19517,1064,165555,35836,3836,40414,1118,2391,399,7387
2020-06-03,1853454,431715,16858,216824,84160,31935,101238,25385,589048,178914,233836,40803,240326,46939,184121,113628,7970,94658,281270,190905,58685,7240,80463,11971,1504,509,994,961,507,1806,8548,11166,484,45116,2146,1157,1089,18,687,1850,91182,3843,820,6585,12067,851,26,1871,324,745,25,2551,160696,30893,6260,18,13537,1070,611,1087,123,55140,24687,9733,17397,99,12815,153,909,117,92,3110,477,1386,1173,17353,40,10524,37525,33261,19268,316,1306,8795,14609,1880,233,884,2560,2107,1079,452,6911,19748,19,16771,5760,222,443,18,39,5310,1525,7922,1952,369,335,328,26,11638,1184,2902,8477,11523,28233,2246,62160,1486,102,3931,11,5690,2952,23,196,244,2216,757,2300,29359,26,622,24,397,2226,47,908,591,11629,800,63,828,3933,1679,311,1256,9438,36359,1477,3935,1749,125,3495,18040,952,8,141,295,15,4024,74,3084,83,1339,18,2705,185,28615,86,25111,19669,1142,166422,36405,3932,40966,1118,2492,419,8168
2020-06-04,1874900,440538,16902,226713,84171,33466,105680,25981,621002,183198,234013,41883,240660,47148,184472,118292,8247,95283,283079,191737,58767,7247,85264,12011,1504,509,994,963,522,1806,8885,11516,485,45981,2204,1194,1089,18,687,1872,93157,3939,828,6789,12067,852,26,1899,324,784,25,2594,164270,30913,6522,18,14316,1086,611,1087,124,57563,25048,9831,17539,99,13296,153,914,117,92,3262,502,1461,1288,17977,40,11221,40792,33592,20197,352,1306,9018,15044,1890,236,885,2585,2119,1082,465,6911,20382,19,16805,6154,237,443,18,39,5499,1526,8003,2087,393,335,328,26,12245,1197,2955,8504,11571,28818,2247,63741,1636,102,3954,11,5880,2952,23,209,261,2340,765,2634,29921,26,622,24,410,2507,47,957,591,11668,801,63,832,3991,1684,316,1306,9494,37018,1477,4054,1797,125,3644,18319,958,8,141,300,15,4027,82,3101,83,1339,19,2781,186,29767,86,25142,19907,1142,167410,36922,4021,40966,1118,2611,453,8840
